Time_ns,Peptide_1,Peptide_2,Peptide_3,Peptide_4,Peptide_5,Peptide_6,Peptide_7,Peptide_8,Peptide_9,Peptide_10,Peptide_11,Peptide_12
1938.0,3.630115022479366,6.983150473540682,2.6284570427660654,2.717785656047319,3.6312286089051433,3.87879142329378,2.425292156867261,6.431404816249632,3.899588991561025,3.0406121883752206,2.366015509839329,3.3049449301665668
1938.2,3.3559159476802023,6.7120641053397705,2.501851109918558,2.5367203795235085,3.5550819368182474,3.7305913903578265,2.2289577959168625,6.158675421948704,3.649054306318174,2.7324747740547615,2.1667983663307027,3.0162604796211667
1938.4,3.7641679641435726,6.741872420400943,2.6056305795345676,2.6344891472582557,3.603169619002431,3.6930340000368513,2.361963535524767,6.27619392826872,3.7251660156250015,2.989808447495948,2.3571695003869397,3.3433218498949753
1938.6,3.861992055065226,7.015183819464916,2.635417561081219,2.622538325471698,3.809999579663547,3.989001361199147,2.5799549836932485,6.302854637289947,3.8275731846071643,3.2000354522129264,2.5320215189232016,3.5015456980579316
1938.8,3.753963893674456,7.003406153265036,2.639864323454084,2.709738896207991,3.868584076503538,3.90216480758955,2.4916769984983027,6.300730527481942,3.8533969231371614,3.213024309266288,2.559827218685509,3.645340397672836
1939.0,4.108313869260392,7.0927929342018,2.724267664495507,2.7342668180645617,4.020272890486808,3.8354667980266086,2.4923905282650374,6.573763416218306,3.8864243417415985,3.246332800523291,2.5773916625976554,3.728893760825102
1939.2,4.063107841059846,6.953157625018427,2.8817292353792006,2.8080373972766814,3.9580442032724044,3.975246691433888,2.621601533709832,6.4403847863539205,4.057593176499854,3.104021900105028,2.5019755582989376,3.594051398511205
1939.4,4.214218611807194,6.8945107341262535,2.7629721472398323,2.6352394593436763,3.8757570605008134,3.946538506273953,2.452184586434992,6.431936777942585,3.965950708929096,3.1307216140459175,2.557947134341834,3.4170807633310005
1939.6,4.286535304807266,6.911528533359743,2.847565572486733,2.667441504136569,3.946608299399319,4.016425907926738,2.4852776811707677,6.47743277495762,4.037131670106131,3.2307253049454587,2.6631152631651673,3.5902792473559124
1939.8,4.142991327249781,6.739123402721479,2.7416869311062797,2.694368476147922,3.9704004942696045,3.921671781719855,2.4153341386903016,6.627870788574221,4.0213548768241445,3.2106299000866017,2.7101638275722273,3.5753284382370296
1940.0,4.054912005730394,6.835907408516363,2.6948334488778762,2.6133120669958707,3.735107490971405,3.904340745458061,2.4774425348245863,6.762710358241819,3.9970011470002937,3.1509120034271803,2.4533657145950016,3.332035551251103
1940.2,4.132772234070977,7.013415947680205,2.732846817880308,2.6339443278762538,3.867763430037588,4.057224190190151,2.5419091451392966,6.7391977389353634,4.096585480312132,3.240259076964179,2.6409630080888853,3.4548179540094353
1940.4,4.009171649285083,7.172737674353257,2.8241660697505147,2.7541194642264877,3.8975365116911114,4.073746378196862,2.511241149902343,6.9209992837006205,4.161783147847878,3.3043261200527,2.4921754944999286,3.3602449294756056
1940.6,4.186601015486808,7.22243531425044,2.915072804576944,2.866853228874927,4.091828348411703,3.9183864319999273,2.535714001925488,6.996678766214622,4.153756437481572,3.2149680026072396,2.6761833104547463,3.41272433874742
1940.8,3.8835781169387538,7.053988981426887,2.6679613336527126,2.647089734347361,3.801721594468603,3.833236561901167,2.4101901590599226,6.896161781167084,3.9305003961527127,2.9199792307727748,2.3891468954986017,3.2951449066737943
1941.0,4.050009287708207,7.042079876593821,2.805306384968304,2.746276458164431,3.9092089210366296,3.9702131163399166,2.4919277781360556,6.897354241137233,4.040667517320163,3.153396790702388,2.5836090260631615,3.5233245388966665
1941.2,3.986777936827462,7.002446887897996,2.8143260394402247,2.7042375039154614,4.081866115354142,3.922652127247936,2.4348421550246897,6.667294823988428,3.9716156178600386,3.1368025581791734,2.6792597932635616,3.5906737532705613
1941.4,3.9108353467257544,7.042017269494398,2.7957404082676156,2.7954748823057933,4.168111635603996,3.997027910340506,2.5716491180995718,6.753731965838739,4.079879202212929,3.2614591778449302,2.7164480072597286,3.691664325066334
1941.6,4.025638445008475,7.056897214493663,2.755349293834758,2.8313286950453254,4.0802920129164235,4.157960757849352,2.539285197707841,6.830936532650352,4.0971618479602725,3.200829801739385,2.608974736051742,3.5470956132996747
1941.8,4.041090473678878,7.139119907595077,2.8334982414965353,2.9399514079543785,4.0219978188568675,3.7178857364294657,2.4257672752524293,6.631429403053136,4.21346987742298,3.0663033539394142,2.623970630573776,3.4270116726857296
1942.0,4.122748453392173,6.898047669608637,2.8654438580207113,2.9703561574108193,4.129632931115491,3.734990263165166,2.491088464125145,6.541620742509949,4.137384994794736,3.086963247623082,2.6563542837466834,3.4321663046782867
1942.2,4.050380128104731,7.015461137879569,2.7178910971587555,2.8903586794295393,4.101728809284715,3.606900605975458,2.4028273442106425,6.691417161473687,4.127382328825178,3.090612073214551,2.602265049196639,3.334080165647112
